Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
10.092	HARQ FD Txed	1009	1	1	2	1	0	19	2
10.092	DL DCI Rxed	1009	2	0	2	1	0	16	2
10.0925	HARQ FD Txed	1009	2	0	2	1	0	18	2
10.0925	DL DCI Rxed	1009	2	1	2	1	0	15	2
10.093	HARQ FD Txed	1009	2	1	2	1	0	17	2
10.093	DL DCI Rxed	1009	3	0	2	1	0	19	2
10.0935	HARQ FD Txed	1009	3	0	2	1	0	16	2
10.0935	DL DCI Rxed	1009	3	1	2	1	0	18	2
10.094	HARQ FD Txed	1009	3	1	2	1	0	15	2
10.094	DL DCI Rxed	1009	4	0	2	1	0	17	2
10.0945	HARQ FD Txed	1009	4	0	2	1	0	19	2
10.0945	DL DCI Rxed	1009	4	1	2	1	0	16	2
10.095	HARQ FD Txed	1009	4	1	2	1	0	18	2
10.095	DL DCI Rxed	1009	5	0	2	1	0	15	2
10.0955	HARQ FD Txed	1009	5	0	2	1	0	17	2
10.0955	DL DCI Rxed	1009	5	1	2	1	0	19	2
10.096	HARQ FD Txed	1009	5	1	2	1	0	16	2
10.096	DL DCI Rxed	1009	6	0	2	1	0	18	2
10.0965	HARQ FD Txed	1009	6	0	2	1	0	15	2
10.0965	DL DCI Rxed	1009	6	1	2	1	0	17	2
10.097	HARQ FD Txed	1009	6	1	2	1	0	19	2
10.097	DL DCI Rxed	1009	7	0	2	1	0	16	2
10.0975	HARQ FD Txed	1009	7	0	2	1	0	18	2
10.0975	DL DCI Rxed	1009	7	1	2	1	0	15	2
10.098	HARQ FD Txed	1009	7	1	2	1	0	17	2
10.098	DL DCI Rxed	1009	8	0	2	1	0	19	2
10.0985	HARQ FD Txed	1009	8	0	2	1	0	16	2
10.0985	DL DCI Rxed	1009	8	1	2	1	0	18	2
10.099	HARQ FD Txed	1009	8	1	2	1	0	15	2
10.099	DL DCI Rxed	1009	9	0	2	1	0	17	2
10.0995	HARQ FD Txed	1009	9	0	2	1	0	19	2
10.0995	DL DCI Rxed	1009	9	1	2	1	0	16	2
10.1	HARQ FD Txed	1009	9	1	2	1	0	18	2
10.1	DL DCI Rxed	1010	0	0	2	1	0	15	2
10.1005	HARQ FD Txed	1010	0	0	2	1	0	17	2
10.1005	DL DCI Rxed	1010	0	1	2	1	0	19	2
10.101	HARQ FD Txed	1010	0	1	2	1	0	16	2
10.101	DL DCI Rxed	1010	1	0	2	1	0	18	2
10.1015	HARQ FD Txed	1010	1	0	2	1	0	15	2
10.1015	DL DCI Rxed	1010	1	1	2	1	0	17	2
10.102	HARQ FD Txed	1010	1	1	2	1	0	19	2
10.102	DL DCI Rxed	1010	2	0	2	1	0	16	2
10.1025	HARQ FD Txed	1010	2	0	2	1	0	18	2
10.1025	DL DCI Rxed	1010	2	1	2	1	0	15	2
10.103	HARQ FD Txed	1010	2	1	2	1	0	17	2
10.103	DL DCI Rxed	1010	3	0	2	1	0	19	2
10.1035	HARQ FD Txed	1010	3	0	2	1	0	16	2
10.1035	DL DCI Rxed	1010	3	1	2	1	0	18	2
10.104	HARQ FD Txed	1010	3	1	2	1	0	15	2
10.104	DL DCI Rxed	1010	4	0	2	1	0	17	2
10.1045	HARQ FD Txed	1010	4	0	2	1	0	19	2
10.1045	DL DCI Rxed	1010	4	1	2	1	0	16	2
10.105	HARQ FD Txed	1010	4	1	2	1	0	18	2
10.105	DL DCI Rxed	1010	5	0	2	1	0	15	2
10.1055	HARQ FD Txed	1010	5	0	2	1	0	17	2
10.1055	DL DCI Rxed	1010	5	1	2	1	0	19	2
10.106	HARQ FD Txed	1010	5	1	2	1	0	16	2
10.106	DL DCI Rxed	1010	6	0	2	1	0	18	2
10.1065	HARQ FD Txed	1010	6	0	2	1	0	15	2
10.1065	DL DCI Rxed	1010	6	1	2	1	0	17	2
10.107	HARQ FD Txed	1010	6	1	2	1	0	19	2
10.107	DL DCI Rxed	1010	7	0	2	1	0	16	2
10.1075	HARQ FD Txed	1010	7	0	2	1	0	18	2
10.1075	DL DCI Rxed	1010	7	1	2	1	0	15	2
10.108	HARQ FD Txed	1010	7	1	2	1	0	17	2
10.108	DL DCI Rxed	1010	8	0	2	1	0	19	2
10.1085	HARQ FD Txed	1010	8	0	2	1	0	16	2
10.1085	DL DCI Rxed	1010	8	1	2	1	0	18	2
10.109	HARQ FD Txed	1010	8	1	2	1	0	15	2
10.109	DL DCI Rxed	1010	9	0	2	1	0	17	2
10.1095	HARQ FD Txed	1010	9	0	2	1	0	19	2
10.1095	DL DCI Rxed	1010	9	1	2	1	0	16	2
10.11	HARQ FD Txed	1010	9	1	2	1	0	18	2
10.11	DL DCI Rxed	1011	0	0	2	1	0	15	2
10.1105	HARQ FD Txed	1011	0	0	2	1	0	17	2
10.1105	DL DCI Rxed	1011	0	1	2	1	0	19	2
10.111	HARQ FD Txed	1011	0	1	2	1	0	16	2
10.111	DL DCI Rxed	1011	1	0	2	1	0	18	2
10.1115	HARQ FD Txed	1011	1	0	2	1	0	15	2
10.1115	DL DCI Rxed	1011	1	1	2	1	0	17	2
10.112	HARQ FD Txed	1011	1	1	2	1	0	19	2
10.112	DL DCI Rxed	1011	2	0	2	1	0	16	2
10.1125	HARQ FD Txed	1011	2	0	2	1	0	18	2
10.1125	DL DCI Rxed	1011	2	1	2	1	0	15	2
10.113	HARQ FD Txed	1011	2	1	2	1	0	17	2
10.113	DL DCI Rxed	1011	3	0	2	1	0	19	2
10.1135	HARQ FD Txed	1011	3	0	2	1	0	16	2
10.1135	DL DCI Rxed	1011	3	1	2	1	0	18	2
10.114	HARQ FD Txed	1011	3	1	2	1	0	15	2
10.114	DL DCI Rxed	1011	4	0	2	1	0	17	2
10.1145	HARQ FD Txed	1011	4	0	2	1	0	19	2
10.1145	DL DCI Rxed	1011	4	1	2	1	0	16	2
10.115	HARQ FD Txed	1011	4	1	2	1	0	18	2
10.115	DL DCI Rxed	1011	5	0	2	1	0	15	2
10.1155	HARQ FD Txed	1011	5	0	2	1	0	17	2
10.1155	DL DCI Rxed	1011	5	1	2	1	0	19	2
10.116	HARQ FD Txed	1011	5	1	2	1	0	16	2
10.116	DL DCI Rxed	1011	6	0	2	1	0	18	2
10.1165	HARQ FD Txed	1011	6	0	2	1	0	15	2
10.1165	DL DCI Rxed	1011	6	1	2	1	0	17	2
10.117	HARQ FD Txed	1011	6	1	2	1	0	19	2
10.117	DL DCI Rxed	1011	7	0	2	1	0	16	2
10.1175	HARQ FD Txed	1011	7	0	2	1	0	18	2
10.1175	DL DCI Rxed	1011	7	1	2	1	0	15	2
10.118	HARQ FD Txed	1011	7	1	2	1	0	17	2
10.118	DL DCI Rxed	1011	8	0	2	1	0	19	2
10.1185	HARQ FD Txed	1011	8	0	2	1	0	16	2
10.1185	DL DCI Rxed	1011	8	1	2	1	0	18	2
10.119	HARQ FD Txed	1011	8	1	2	1	0	15	2
10.119	DL DCI Rxed	1011	9	0	2	1	0	17	2
10.1195	HARQ FD Txed	1011	9	0	2	1	0	19	2
10.1195	DL DCI Rxed	1011	9	1	2	1	0	16	2
10.12	HARQ FD Txed	1011	9	1	2	1	0	18	2
10.12	DL DCI Rxed	1012	0	0	2	1	0	15	2
10.1205	HARQ FD Txed	1012	0	0	2	1	0	17	2
10.1205	DL DCI Rxed	1012	0	1	2	1	0	19	2
10.121	HARQ FD Txed	1012	0	1	2	1	0	16	2
10.121	DL DCI Rxed	1012	1	0	2	1	0	18	2
10.1215	HARQ FD Txed	1012	1	0	2	1	0	15	2
10.1215	DL DCI Rxed	1012	1	1	2	1	0	17	2
10.122	HARQ FD Txed	1012	1	1	2	1	0	19	2
10.122	DL DCI Rxed	1012	2	0	2	1	0	16	2
10.1225	HARQ FD Txed	1012	2	0	2	1	0	18	2
10.1225	DL DCI Rxed	1012	2	1	2	1	0	15	2
10.123	HARQ FD Txed	1012	2	1	2	1	0	17	2
10.123	DL DCI Rxed	1012	3	0	2	1	0	19	2
10.1235	HARQ FD Txed	1012	3	0	2	1	0	16	2
10.1235	DL DCI Rxed	1012	3	1	2	1	0	18	2
10.124	HARQ FD Txed	1012	3	1	2	1	0	15	2
10.124	DL DCI Rxed	1012	4	0	2	1	0	17	2
10.1245	HARQ FD Txed	1012	4	0	2	1	0	19	2
10.1245	DL DCI Rxed	1012	4	1	2	1	0	16	2
10.125	HARQ FD Txed	1012	4	1	2	1	0	18	2
10.125	DL DCI Rxed	1012	5	0	2	1	0	15	2
10.1255	HARQ FD Txed	1012	5	0	2	1	0	17	2
10.1255	DL DCI Rxed	1012	5	1	2	1	0	19	2
10.126	HARQ FD Txed	1012	5	1	2	1	0	16	2
10.126	DL DCI Rxed	1012	6	0	2	1	0	18	2
10.1265	HARQ FD Txed	1012	6	0	2	1	0	15	2
10.1265	DL DCI Rxed	1012	6	1	2	1	0	17	2
10.127	HARQ FD Txed	1012	6	1	2	1	0	19	2
10.127	DL DCI Rxed	1012	7	0	2	1	0	16	2
10.1275	HARQ FD Txed	1012	7	0	2	1	0	18	2
10.1275	DL DCI Rxed	1012	7	1	2	1	0	15	2
10.128	HARQ FD Txed	1012	7	1	2	1	0	17	2
10.128	DL DCI Rxed	1012	8	0	2	1	0	19	2
10.1285	HARQ FD Txed	1012	8	0	2	1	0	16	2
10.1285	DL DCI Rxed	1012	8	1	2	1	0	18	2
10.129	HARQ FD Txed	1012	8	1	2	1	0	15	2
10.129	DL DCI Rxed	1012	9	0	2	1	0	17	2
10.1295	HARQ FD Txed	1012	9	0	2	1	0	19	2
10.1295	DL DCI Rxed	1012	9	1	2	1	0	16	2
10.13	HARQ FD Txed	1012	9	1	2	1	0	18	2
10.13	DL DCI Rxed	1013	0	0	2	1	0	15	2
10.1305	HARQ FD Txed	1013	0	0	2	1	0	17	2
10.1305	DL DCI Rxed	1013	0	1	2	1	0	19	2
10.131	HARQ FD Txed	1013	0	1	2	1	0	16	2
10.131	DL DCI Rxed	1013	1	0	2	1	0	18	2
10.1315	HARQ FD Txed	1013	1	0	2	1	0	15	2
10.1315	DL DCI Rxed	1013	1	1	2	1	0	17	2
10.132	HARQ FD Txed	1013	1	1	2	1	0	19	2
10.132	DL DCI Rxed	1013	2	0	2	1	0	16	2
10.1325	HARQ FD Txed	1013	2	0	2	1	0	18	2
10.1325	DL DCI Rxed	1013	2	1	2	1	0	15	2
10.133	HARQ FD Txed	1013	2	1	2	1	0	17	2
10.133	DL DCI Rxed	1013	3	0	2	1	0	19	2
10.1335	HARQ FD Txed	1013	3	0	2	1	0	16	2
10.1335	DL DCI Rxed	1013	3	1	2	1	0	18	2
10.134	HARQ FD Txed	1013	3	1	2	1	0	15	2
10.134	DL DCI Rxed	1013	4	0	2	1	0	17	2
10.1345	HARQ FD Txed	1013	4	0	2	1	0	19	2
10.1345	DL DCI Rxed	1013	4	1	2	1	0	16	2
10.135	HARQ FD Txed	1013	4	1	2	1	0	18	2
10.135	DL DCI Rxed	1013	5	0	2	1	0	15	2
10.1355	HARQ FD Txed	1013	5	0	2	1	0	17	2
10.1355	DL DCI Rxed	1013	5	1	2	1	0	19	2
10.136	HARQ FD Txed	1013	5	1	2	1	0	16	2
10.136	DL DCI Rxed	1013	6	0	2	1	0	18	2
10.1365	HARQ FD Txed	1013	6	0	2	1	0	15	2
10.1365	DL DCI Rxed	1013	6	1	2	1	0	17	2
10.137	HARQ FD Txed	1013	6	1	2	1	0	19	2
10.137	DL DCI Rxed	1013	7	0	2	1	0	16	2
10.1375	HARQ FD Txed	1013	7	0	2	1	0	18	2
10.1375	DL DCI Rxed	1013	7	1	2	1	0	15	2
10.138	HARQ FD Txed	1013	7	1	2	1	0	17	2
10.138	DL DCI Rxed	1013	8	0	2	1	0	19	2
10.1385	HARQ FD Txed	1013	8	0	2	1	0	16	2
10.1385	DL DCI Rxed	1013	8	1	2	1	0	18	2
10.139	HARQ FD Txed	1013	8	1	2	1	0	15	2
10.139	DL DCI Rxed	1013	9	0	2	1	0	17	2
10.1395	HARQ FD Txed	1013	9	0	2	1	0	19	2
10.1395	DL DCI Rxed	1013	9	1	2	1	0	16	2
10.14	HARQ FD Txed	1013	9	1	2	1	0	18	2
10.14	DL DCI Rxed	1014	0	0	2	1	0	15	2
10.1405	HARQ FD Txed	1014	0	0	2	1	0	17	2
10.1405	DL DCI Rxed	1014	0	1	2	1	0	19	2
10.141	HARQ FD Txed	1014	0	1	2	1	0	16	2
10.141	DL DCI Rxed	1014	1	0	2	1	0	18	2
10.1415	HARQ FD Txed	1014	1	0	2	1	0	15	2
10.1415	DL DCI Rxed	1014	1	1	2	1	0	17	2
10.142	HARQ FD Txed	1014	1	1	2	1	0	19	2
10.142	DL DCI Rxed	1014	2	0	2	1	0	16	2
10.1425	HARQ FD Txed	1014	2	0	2	1	0	18	2
10.1425	DL DCI Rxed	1014	2	1	2	1	0	15	2
10.143	HARQ FD Txed	1014	2	1	2	1	0	17	2
10.143	DL DCI Rxed	1014	3	0	2	1	0	19	2
10.1435	HARQ FD Txed	1014	3	0	2	1	0	16	2
10.1435	DL DCI Rxed	1014	3	1	2	1	0	18	2
10.144	HARQ FD Txed	1014	3	1	2	1	0	15	2
10.144	DL DCI Rxed	1014	4	0	2	1	0	17	2
10.1445	HARQ FD Txed	1014	4	0	2	1	0	19	2
10.1445	DL DCI Rxed	1014	4	1	2	1	0	16	2
10.145	HARQ FD Txed	1014	4	1	2	1	0	18	2
10.145	DL DCI Rxed	1014	5	0	2	1	0	15	2
10.1455	HARQ FD Txed	1014	5	0	2	1	0	17	2
10.1455	DL DCI Rxed	1014	5	1	2	1	0	19	2
10.146	HARQ FD Txed	1014	5	1	2	1	0	16	2
10.146	DL DCI Rxed	1014	6	0	2	1	0	18	2
10.1465	HARQ FD Txed	1014	6	0	2	1	0	15	2
10.1465	DL DCI Rxed	1014	6	1	2	1	0	17	2
10.147	HARQ FD Txed	1014	6	1	2	1	0	19	2
10.147	DL DCI Rxed	1014	7	0	2	1	0	16	2
10.1475	HARQ FD Txed	1014	7	0	2	1	0	18	2
10.1475	DL DCI Rxed	1014	7	1	2	1	0	15	2
10.148	HARQ FD Txed	1014	7	1	2	1	0	17	2
10.148	DL DCI Rxed	1014	8	0	2	1	0	19	2
10.1485	HARQ FD Txed	1014	8	0	2	1	0	16	2
10.1485	DL DCI Rxed	1014	8	1	2	1	0	18	2
10.149	HARQ FD Txed	1014	8	1	2	1	0	15	2
10.149	DL DCI Rxed	1014	9	0	2	1	0	17	2
10.1495	HARQ FD Txed	1014	9	0	2	1	0	19	2
10.1495	DL DCI Rxed	1014	9	1	2	1	0	16	2
10.15	HARQ FD Txed	1014	9	1	2	1	0	18	2
10.15	DL DCI Rxed	1015	0	0	2	1	0	15	2
10.1505	HARQ FD Txed	1015	0	0	2	1	0	17	2
10.1505	DL DCI Rxed	1015	0	1	2	1	0	19	2
10.151	HARQ FD Txed	1015	0	1	2	1	0	16	2
10.151	DL DCI Rxed	1015	1	0	2	1	0	18	2
10.1515	HARQ FD Txed	1015	1	0	2	1	0	15	2
10.1515	DL DCI Rxed	1015	1	1	2	1	0	17	2
10.152	HARQ FD Txed	1015	1	1	2	1	0	19	2
10.152	DL DCI Rxed	1015	2	0	2	1	0	16	2
10.1525	HARQ FD Txed	1015	2	0	2	1	0	18	2
10.1525	DL DCI Rxed	1015	2	1	2	1	0	15	2
10.153	HARQ FD Txed	1015	2	1	2	1	0	17	2
10.153	DL DCI Rxed	1015	3	0	2	1	0	19	2
10.1535	HARQ FD Txed	1015	3	0	2	1	0	16	2
10.1535	DL DCI Rxed	1015	3	1	2	1	0	18	2
10.154	HARQ FD Txed	1015	3	1	2	1	0	15	2
10.154	DL DCI Rxed	1015	4	0	2	1	0	17	2
10.1545	HARQ FD Txed	1015	4	0	2	1	0	19	2
10.1545	DL DCI Rxed	1015	4	1	2	1	0	16	2
10.155	HARQ FD Txed	1015	4	1	2	1	0	18	2
10.155	DL DCI Rxed	1015	5	0	2	1	0	15	2
10.1555	HARQ FD Txed	1015	5	0	2	1	0	17	2
10.1555	DL DCI Rxed	1015	5	1	2	1	0	19	2
10.156	HARQ FD Txed	1015	5	1	2	1	0	16	2
10.156	DL DCI Rxed	1015	6	0	2	1	0	18	2
10.1565	HARQ FD Txed	1015	6	0	2	1	0	15	2
10.1565	DL DCI Rxed	1015	6	1	2	1	0	17	2
10.157	HARQ FD Txed	1015	6	1	2	1	0	19	2
10.157	DL DCI Rxed	1015	7	0	2	1	0	16	2
10.1575	HARQ FD Txed	1015	7	0	2	1	0	18	2
10.1575	DL DCI Rxed	1015	7	1	2	1	0	15	2
10.158	HARQ FD Txed	1015	7	1	2	1	0	17	2
10.158	DL DCI Rxed	1015	8	0	2	1	0	19	2
10.1585	HARQ FD Txed	1015	8	0	2	1	0	16	2
10.1585	DL DCI Rxed	1015	8	1	2	1	0	18	2
10.159	HARQ FD Txed	1015	8	1	2	1	0	15	2
10.159	DL DCI Rxed	1015	9	0	2	1	0	17	2
10.1595	HARQ FD Txed	1015	9	0	2	1	0	19	2
10.1595	DL DCI Rxed	1015	9	1	2	1	0	16	2
10.16	HARQ FD Txed	1015	9	1	2	1	0	18	2
10.16	DL DCI Rxed	1016	0	0	2	1	0	15	2
10.1605	HARQ FD Txed	1016	0	0	2	1	0	17	2
10.1605	DL DCI Rxed	1016	0	1	2	1	0	19	2
10.161	HARQ FD Txed	1016	0	1	2	1	0	16	2
10.161	DL DCI Rxed	1016	1	0	2	1	0	18	2
10.1615	HARQ FD Txed	1016	1	0	2	1	0	15	2
10.1615	DL DCI Rxed	1016	1	1	2	1	0	17	2
10.162	HARQ FD Txed	1016	1	1	2	1	0	19	2
10.162	DL DCI Rxed	1016	2	0	2	1	0	16	2
10.1625	HARQ FD Txed	1016	2	0	2	1	0	18	2
10.1625	DL DCI Rxed	1016	2	1	2	1	0	15	2
10.163	HARQ FD Txed	1016	2	1	2	1	0	17	2
10.163	DL DCI Rxed	1016	3	0	2	1	0	19	2
10.1635	HARQ FD Txed	1016	3	0	2	1	0	16	2
10.1635	DL DCI Rxed	1016	3	1	2	1	0	18	2
10.164	HARQ FD Txed	1016	3	1	2	1	0	15	2
10.164	DL DCI Rxed	1016	4	0	2	1	0	17	2
10.1645	HARQ FD Txed	1016	4	0	2	1	0	19	2
10.1645	DL DCI Rxed	1016	4	1	2	1	0	16	2
10.165	HARQ FD Txed	1016	4	1	2	1	0	18	2
10.165	DL DCI Rxed	1016	5	0	2	1	0	15	2
10.1655	HARQ FD Txed	1016	5	0	2	1	0	17	2
10.1655	DL DCI Rxed	1016	5	1	2	1	0	19	2
10.166	HARQ FD Txed	1016	5	1	2	1	0	16	2
10.166	DL DCI Rxed	1016	6	0	2	1	0	18	2
10.1665	HARQ FD Txed	1016	6	0	2	1	0	15	2
10.1665	DL DCI Rxed	1016	6	1	2	1	0	17	2
10.167	HARQ FD Txed	1016	6	1	2	1	0	19	2
10.167	DL DCI Rxed	1016	7	0	2	1	0	16	2
10.1675	HARQ FD Txed	1016	7	0	2	1	0	18	2
10.1675	DL DCI Rxed	1016	7	1	2	1	0	15	2
10.168	HARQ FD Txed	1016	7	1	2	1	0	17	2
10.168	DL DCI Rxed	1016	8	0	2	1	0	19	2
10.1685	HARQ FD Txed	1016	8	0	2	1	0	16	2
10.1685	DL DCI Rxed	1016	8	1	2	1	0	18	2
10.169	HARQ FD Txed	1016	8	1	2	1	0	15	2
10.169	DL DCI Rxed	1016	9	0	2	1	0	17	2
10.1695	HARQ FD Txed	1016	9	0	2	1	0	19	2
10.1695	DL DCI Rxed	1016	9	1	2	1	0	16	2
10.17	HARQ FD Txed	1016	9	1	2	1	0	18	2
10.17	DL DCI Rxed	1017	0	0	2	1	0	15	2
10.1705	HARQ FD Txed	1017	0	0	2	1	0	17	2
10.1705	DL DCI Rxed	1017	0	1	2	1	0	19	2
10.171	HARQ FD Txed	1017	0	1	2	1	0	16	2
10.171	DL DCI Rxed	1017	1	0	2	1	0	18	2
10.1715	HARQ FD Txed	1017	1	0	2	1	0	15	2
10.1715	DL DCI Rxed	1017	1	1	2	1	0	17	2
10.172	HARQ FD Txed	1017	1	1	2	1	0	19	2
10.172	DL DCI Rxed	1017	2	0	2	1	0	16	2
10.1725	HARQ FD Txed	1017	2	0	2	1	0	18	2
10.1725	DL DCI Rxed	1017	2	1	2	1	0	15	2
10.173	HARQ FD Txed	1017	2	1	2	1	0	17	2
10.173	DL DCI Rxed	1017	3	0	2	1	0	19	2
10.1735	HARQ FD Txed	1017	3	0	2	1	0	16	2
10.1735	DL DCI Rxed	1017	3	1	2	1	0	18	2
10.174	HARQ FD Txed	1017	3	1	2	1	0	15	2
10.174	DL DCI Rxed	1017	4	0	2	1	0	17	2
10.1745	HARQ FD Txed	1017	4	0	2	1	0	19	2
10.1745	DL DCI Rxed	1017	4	1	2	1	0	16	2
10.175	HARQ FD Txed	1017	4	1	2	1	0	18	2
10.175	DL DCI Rxed	1017	5	0	2	1	0	15	2
10.1755	HARQ FD Txed	1017	5	0	2	1	0	17	2
10.1755	DL DCI Rxed	1017	5	1	2	1	0	19	2
10.176	HARQ FD Txed	1017	5	1	2	1	0	16	2
10.176	DL DCI Rxed	1017	6	0	2	1	0	18	2
10.1765	HARQ FD Txed	1017	6	0	2	1	0	15	2
10.1765	DL DCI Rxed	1017	6	1	2	1	0	17	2
10.177	HARQ FD Txed	1017	6	1	2	1	0	19	2
10.177	DL DCI Rxed	1017	7	0	2	1	0	16	2
10.1775	HARQ FD Txed	1017	7	0	2	1	0	18	2
10.1775	DL DCI Rxed	1017	7	1	2	1	0	15	2
10.178	HARQ FD Txed	1017	7	1	2	1	0	17	2
10.178	DL DCI Rxed	1017	8	0	2	1	0	19	2
10.1785	HARQ FD Txed	1017	8	0	2	1	0	16	2
10.1785	DL DCI Rxed	1017	8	1	2	1	0	18	2
10.179	HARQ FD Txed	1017	8	1	2	1	0	15	2
10.179	DL DCI Rxed	1017	9	0	2	1	0	17	2
10.1795	HARQ FD Txed	1017	9	0	2	1	0	19	2
10.1795	DL DCI Rxed	1017	9	1	2	1	0	16	2
10.18	HARQ FD Txed	1017	9	1	2	1	0	18	2
10.18	DL DCI Rxed	1018	0	0	2	1	0	15	2
10.1805	HARQ FD Txed	1018	0	0	2	1	0	17	2
10.1805	DL DCI Rxed	1018	0	1	2	1	0	19	2
10.181	HARQ FD Txed	1018	0	1	2	1	0	16	2
10.181	DL DCI Rxed	1018	1	0	2	1	0	18	2
10.1815	HARQ FD Txed	1018	1	0	2	1	0	15	2
10.1815	DL DCI Rxed	1018	1	1	2	1	0	17	2
10.182	HARQ FD Txed	1018	1	1	2	1	0	19	2
10.182	DL DCI Rxed	1018	2	0	2	1	0	16	2
10.1825	HARQ FD Txed	1018	2	0	2	1	0	18	2
10.1825	DL DCI Rxed	1018	2	1	2	1	0	15	2
10.183	HARQ FD Txed	1018	2	1	2	1	0	17	2
10.183	DL DCI Rxed	1018	3	0	2	1	0	19	2
10.1835	HARQ FD Txed	1018	3	0	2	1	0	16	2
10.1835	DL DCI Rxed	1018	3	1	2	1	0	18	2
10.184	HARQ FD Txed	1018	3	1	2	1	0	15	2
10.184	DL DCI Rxed	1018	4	0	2	1	0	17	2
10.1845	HARQ FD Txed	1018	4	0	2	1	0	19	2
10.1845	DL DCI Rxed	1018	4	1	2	1	0	16	2
10.185	HARQ FD Txed	1018	4	1	2	1	0	18	2
10.185	DL DCI Rxed	1018	5	0	2	1	0	15	2
10.1855	HARQ FD Txed	1018	5	0	2	1	0	17	2
10.1855	DL DCI Rxed	1018	5	1	2	1	0	19	2
10.186	HARQ FD Txed	1018	5	1	2	1	0	16	2
10.186	DL DCI Rxed	1018	6	0	2	1	0	18	2
10.1865	HARQ FD Txed	1018	6	0	2	1	0	15	2
10.1865	DL DCI Rxed	1018	6	1	2	1	0	17	2
10.187	HARQ FD Txed	1018	6	1	2	1	0	19	2
10.187	DL DCI Rxed	1018	7	0	2	1	0	16	2
10.1875	HARQ FD Txed	1018	7	0	2	1	0	18	2
10.1875	DL DCI Rxed	1018	7	1	2	1	0	15	2
10.188	HARQ FD Txed	1018	7	1	2	1	0	17	2
10.188	DL DCI Rxed	1018	8	0	2	1	0	19	2
10.1885	HARQ FD Txed	1018	8	0	2	1	0	16	2
10.1885	DL DCI Rxed	1018	8	1	2	1	0	18	2
10.189	HARQ FD Txed	1018	8	1	2	1	0	15	2
10.189	DL DCI Rxed	1018	9	0	2	1	0	17	2
10.1895	HARQ FD Txed	1018	9	0	2	1	0	19	2
10.1895	DL DCI Rxed	1018	9	1	2	1	0	16	2
10.19	HARQ FD Txed	1018	9	1	2	1	0	18	2
10.19	DL DCI Rxed	1019	0	0	2	1	0	15	2
10.1905	HARQ FD Txed	1019	0	0	2	1	0	17	2
10.1905	DL DCI Rxed	1019	0	1	2	1	0	19	2
10.191	HARQ FD Txed	1019	0	1	2	1	0	16	2
10.191	DL DCI Rxed	1019	1	0	2	1	0	18	2
10.1915	HARQ FD Txed	1019	1	0	2	1	0	15	2
10.1915	DL DCI Rxed	1019	1	1	2	1	0	17	2
10.192	HARQ FD Txed	1019	1	1	2	1	0	19	2
10.192	DL DCI Rxed	1019	2	0	2	1	0	16	2
10.1925	HARQ FD Txed	1019	2	0	2	1	0	18	2
10.1925	DL DCI Rxed	1019	2	1	2	1	0	15	2
10.193	HARQ FD Txed	1019	2	1	2	1	0	17	2
10.193	DL DCI Rxed	1019	3	0	2	1	0	19	2
10.1935	HARQ FD Txed	1019	3	0	2	1	0	16	2
10.1935	DL DCI Rxed	1019	3	1	2	1	0	18	2
10.194	HARQ FD Txed	1019	3	1	2	1	0	15	2
10.194	DL DCI Rxed	1019	4	0	2	1	0	17	2
10.1945	HARQ FD Txed	1019	4	0	2	1	0	19	2
10.1945	DL DCI Rxed	1019	4	1	2	1	0	16	2
10.195	HARQ FD Txed	1019	4	1	2	1	0	18	2
10.195	DL DCI Rxed	1019	5	0	2	1	0	15	2
10.1955	HARQ FD Txed	1019	5	0	2	1	0	17	2
10.1955	DL DCI Rxed	1019	5	1	2	1	0	19	2
10.196	HARQ FD Txed	1019	5	1	2	1	0	16	2
10.196	DL DCI Rxed	1019	6	0	2	1	0	18	2
10.1965	HARQ FD Txed	1019	6	0	2	1	0	15	2
10.1965	DL DCI Rxed	1019	6	1	2	1	0	17	2
10.197	HARQ FD Txed	1019	6	1	2	1	0	19	2
10.197	DL DCI Rxed	1019	7	0	2	1	0	16	2
10.1975	HARQ FD Txed	1019	7	0	2	1	0	18	2
10.1975	DL DCI Rxed	1019	7	1	2	1	0	15	2
10.198	HARQ FD Txed	1019	7	1	2	1	0	17	2
10.198	DL DCI Rxed	1019	8	0	2	1	0	19	2
10.1985	HARQ FD Txed	1019	8	0	2	1	0	16	2
10.1985	DL DCI Rxed	1019	8	1	2	1	0	18	2
10.199	HARQ FD Txed	1019	8	1	2	1	0	15	2
10.199	DL DCI Rxed	1019	9	0	2	1	0	17	2
10.1995	HARQ FD Txed	1019	9	0	2	1	0	19	2
10.1995	DL DCI Rxed	1019	9	1	2	1	0	16	2
10.2	HARQ FD Txed	1019	9	1	2	1	0	18	2
10.2	DL DCI Rxed	1020	0	0	2	1	0	15	2
10.2005	HARQ FD Txed	1020	0	0	2	1	0	17	2
10.2005	DL DCI Rxed	1020	0	1	2	1	0	19	2
10.201	HARQ FD Txed	1020	0	1	2	1	0	16	2
10.201	DL DCI Rxed	1020	1	0	2	1	0	18	2
10.2015	HARQ FD Txed	1020	1	0	2	1	0	15	2
10.2015	DL DCI Rxed	1020	1	1	2	1	0	17	2
10.202	HARQ FD Txed	1020	1	1	2	1	0	19	2
10.202	DL DCI Rxed	1020	2	0	2	1	0	16	2
10.2025	HARQ FD Txed	1020	2	0	2	1	0	18	2
